Date,Hour, Min., Sec., Elapse[min.],MFC-1[sccm],MFC-2[sccm],MFC-3[sccm],MFC-4[sccm],MFC-5[sccm],MFC-6[sccm],Pre-HT['C],HJ['C],HB-1['C],HB-2['C],HB-3['C],HB-4['C],HB-5['C],TI-1['C],TI-2['C],TI-3['C],TI-4['C],TI-5['C],TI-6['C],TI-7['C],TI-8['C],TI-9['C],TI-10['C],TI-11['C],TI-12['C],TI-13['C],TI-14['C],TI-15['C],TI-16['C],TI-SP1['C],TI-SP2['C],PT-1[bar],Volt[V],Curr[A]
2025-11-04-,22,49,32,18.30,49.50,-1.39,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.30,99.90,0.00,89.80,697.30,741.40,812.20,848.20,893.80,891.00,866.20,856.30,901.60,877.00,837.80,889.20,740.50,764.90,760.40,709.40,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,49,33,18.32,49.51,-1.39,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.30,99.90,0.00,89.80,697.80,741.90,812.80,848.80,894.40,891.70,866.90,857.00,902.20,877.60,838.40,889.70,741.10,764.90,760.90,709.40,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,49,34,18.33,49.49,-1.37,-1.34,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.30,99.90,0.00,89.80,697.80,741.90,812.80,848.80,894.40,891.70,866.90,857.00,902.20,877.60,838.40,889.70,741.10,765.50,760.90,710.00,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,49,35,18.35,49.50,-1.38,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.20,99.90,0.00,89.90,698.30,741.90,813.40,848.80,895.10,891.70,866.90,857.00,902.20,877.60,838.40,889.70,741.10,765.50,760.90,710.00,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,49,36,18.37,49.52,-1.40,-1.35,-0.86,-0.08,-0.40,200.00,100.00,0.00,100.20,99.90,0.00,89.90,698.30,742.50,813.40,849.50,895.10,892.40,867.50,857.70,902.90,878.30,839.10,890.30,741.80,765.50,761.40,710.00,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,49,37,18.38,49.50,-1.39,-1.35,-0.85,-0.08,-0.40,200.00,100.00,0.00,100.20,99.90,0.00,89.90,698.30,742.50,813.40,849.50,895.10,892.40,867.50,857.70,902.90,878.30,839.10,890.30,741.80,766.00,761.40,710.40,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,49,38,18.40,49.50,-1.39,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.20,99.90,0.00,89.90,698.80,742.50,814.10,849.50,895.80,892.40,867.50,857.70,902.90,878.30,839.10,890.30,741.80,766.00,761.40,710.40,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,49,39,18.42,49.50,-1.38,-1.35,-0.86,-0.08,-0.40,200.00,100.00,0.00,100.20,99.90,0.00,89.90,698.80,743.20,814.10,850.20,895.80,893.00,868.30,858.40,903.60,879.00,839.80,890.90,742.40,766.60,761.80,710.90,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,49,40,18.43,49.50,-1.38,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.20,99.90,0.00,89.90,698.80,743.20,814.10,850.20,895.80,893.00,868.30,858.40,903.60,879.00,839.80,890.90,742.40,766.60,761.80,710.90,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,49,41,18.45,49.51,-1.39,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,99.90,0.00,89.80,699.30,743.70,814.60,850.80,896.40,893.70,868.30,858.40,903.60,879.00,839.80,890.90,742.40,766.60,761.80,710.90,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,49,42,18.47,49.54,-1.38,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,99.90,0.00,89.80,699.30,743.70,814.60,850.80,896.40,893.70,868.90,859.10,904.30,879.60,840.40,891.50,743.00,767.20,762.30,711.30,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,49,43,18.48,49.49,-1.38,-1.33,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,99.90,0.00,89.80,699.30,743.70,814.60,850.80,896.40,893.70,868.90,859.10,904.30,879.60,840.40,891.50,743.00,767.20,762.30,711.30,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,49,44,18.50,49.50,-1.38,-1.34,-0.86,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.90,699.90,744.30,815.30,851.50,897.10,894.30,868.90,859.10,904.30,879.60,840.40,891.50,743.00,767.20,762.30,711.30,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,49,45,18.52,49.51,-1.39,-1.33,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.90,699.90,744.30,815.30,851.50,897.10,894.30,869.60,859.80,905.00,880.30,841.10,892.10,743.70,767.70,762.70,711.80,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,49,46,18.53,49.50,-1.37,-1.35,-0.85,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.90,699.90,744.30,815.30,851.50,897.10,894.30,869.60,859.80,905.00,880.30,841.10,892.10,743.70,767.70,762.70,711.80,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,49,47,18.55,49.49,-1.38,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.90,700.40,744.80,815.90,852.10,897.70,895.00,869.60,859.80,905.00,880.30,841.10,892.10,743.70,767.70,762.70,711.80,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,49,48,18.57,49.50,-1.39,-1.33,-0.86,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.90,700.40,744.80,815.90,852.10,897.70,895.00,870.30,860.40,905.70,880.90,841.70,892.70,744.40,768.30,763.20,712.20,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,49,49,18.58,49.50,-1.39,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.90,700.40,744.80,815.90,852.10,897.70,895.00,870.30,860.40,905.70,880.90,841.70,892.70,744.40,768.30,763.20,712.20,1448.50,1448.50,0.005,4.850,87.100
2025-11-04-,22,49,50,18.60,49.53,-1.38,-1.33,-0.85,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,700.90,745.30,816.50,852.70,898.40,895.80,870.90,860.40,906.30,880.90,842.40,892.70,744.40,768.30,763.20,712.20,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,49,51,18.62,49.53,-1.39,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,700.90,745.30,816.50,852.70,898.40,895.80,870.90,861.20,906.30,881.60,842.40,893.30,745.00,768.80,763.70,712.70,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,49,52,18.63,49.50,-1.39,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.80,700.90,745.30,816.50,852.70,898.40,895.80,870.90,861.20,906.30,881.60,842.40,893.30,745.00,768.80,763.70,712.70,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,49,53,18.65,49.50,-1.38,-1.33,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.80,701.40,745.90,817.10,853.40,899.10,896.40,871.60,861.80,907.00,882.10,843.00,893.90,745.00,768.80,763.70,712.70,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,49,54,18.67,49.50,-1.38,-1.34,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.80,701.40,745.90,817.10,853.40,899.10,896.40,871.60,861.80,907.00,882.10,843.00,893.90,745.60,769.40,764.20,713.10,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,49,55,18.68,49.51,-1.39,-1.34,-0.86,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.80,701.40,745.90,817.10,853.40,899.10,896.40,871.60,861.80,907.00,882.10,843.00,893.90,745.60,769.40,764.20,713.10,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,49,56,18.70,49.50,-1.38,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.90,701.90,746.40,817.70,854.00,899.60,897.00,872.30,862.50,907.70,882.80,843.60,894.50,745.60,769.40,764.20,713.10,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,49,57,18.72,49.49,-1.38,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.90,701.90,746.40,817.70,854.00,899.60,897.00,872.30,862.50,907.70,882.80,843.60,894.50,746.30,769.90,764.60,713.50,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,49,58,18.73,49.50,-1.39,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.80,701.90,746.40,817.70,854.00,899.60,897.00,872.30,862.50,907.70,882.80,843.60,894.50,746.30,769.90,764.60,713.50,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,49,59,18.75,49.51,-1.39,-1.33,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.80,702.30,747.00,818.40,854.70,900.30,897.70,872.90,863.20,908.30,883.50,844.30,895.10,746.30,769.90,764.60,713.50,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50, 0,18.77,49.50,-1.38,-1.33,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.80,702.30,747.00,818.40,854.70,900.30,897.70,872.90,863.20,908.30,883.50,844.30,895.10,746.90,770.50,765.10,714.00,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50, 1,18.78,49.49,-1.39,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.80,702.30,747.00,818.40,854.70,900.30,897.70,872.90,863.20,908.30,883.50,844.30,895.10,746.90,770.50,765.10,714.00,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50, 2,18.80,49.53,-1.37,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.80,702.90,747.50,818.90,855.40,900.90,898.30,873.60,863.80,909.00,884.10,844.90,895.70,747.50,770.50,765.60,714.00,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50, 3,18.82,49.54,-1.38,-1.33,-0.86,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.80,702.90,747.50,818.90,855.40,900.90,898.30,873.60,863.80,909.00,884.10,844.90,895.70,747.50,771.10,765.60,714.50,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50, 4,18.83,49.51,-1.39,-1.34,-0.86,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.80,702.90,747.50,818.90,855.40,900.90,898.30,873.60,863.80,909.00,884.10,844.90,895.70,747.50,771.10,765.60,714.50,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50, 5,18.85,49.50,-1.39,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.80,703.40,748.10,819.60,856.00,901.60,899.00,874.20,864.50,909.70,884.80,845.60,896.30,748.20,771.10,766.00,714.50,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50, 6,18.87,49.50,-1.39,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.80,703.40,748.10,819.60,856.00,901.60,899.00,874.20,864.50,909.70,884.80,845.60,896.30,748.20,771.60,766.00,714.90,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50, 7,18.88,49.54,-1.39,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.80,703.90,748.10,820.10,856.00,902.20,899.00,874.20,864.50,909.70,884.80,845.60,896.30,748.20,771.60,766.00,714.90,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50, 8,18.90,49.53,-1.39,-1.35,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.80,703.90,748.70,820.10,856.60,902.20,899.60,874.90,865.20,910.30,885.40,846.20,896.90,748.80,772.20,766.40,715.40,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50, 9,18.92,49.50,-1.39,-1.34,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.80,703.90,748.70,820.10,856.60,902.20,899.60,874.90,865.20,910.30,885.40,846.20,896.90,748.80,772.20,766.40,715.40,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,10,18.93,49.50,-1.39,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.90,704.30,748.70,820.80,856.60,902.90,899.60,874.90,865.20,910.30,885.40,846.20,896.90,748.80,772.20,766.40,715.40,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,11,18.95,49.50,-1.38,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.90,704.30,749.20,820.80,857.20,902.90,900.30,875.60,865.90,911.00,886.00,846.80,897.40,749.40,772.80,766.90,715.80,1448.50,1448.50,0.006,4.850,87.100
2025-11-04-,22,50,12,18.97,49.50,-1.39,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.90,704.30,749.20,820.80,857.20,902.90,900.30,875.60,865.90,911.00,886.00,846.80,897.40,749.40,772.80,766.90,715.80,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,13,18.98,49.51,-1.38,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.90,704.80,749.80,821.30,857.90,903.50,900.90,875.60,865.90,911.00,886.00,846.80,897.40,749.40,772.80,766.90,715.80,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,14,19.00,49.50,-1.38,-1.33,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.90,704.80,749.80,821.30,857.90,903.50,900.90,876.20,866.60,911.70,886.60,847.50,898.00,750.10,773.20,767.30,716.30,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,15,19.02,49.50,-1.39,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.90,704.80,749.80,821.30,857.90,903.50,900.90,876.20,866.60,911.70,886.60,847.50,898.00,750.10,773.20,767.30,716.30,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,16,19.03,49.52,-1.38,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.90,705.40,750.40,821.90,858.50,904.10,901.60,876.20,866.60,911.70,886.60,847.50,898.00,750.10,773.20,767.30,716.30,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,17,19.05,49.50,-1.39,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.90,705.40,750.40,821.90,858.50,904.10,901.60,876.90,867.20,912.30,887.30,848.10,898.60,750.60,773.80,767.80,716.70,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,18,19.07,49.52,-1.39,-1.33,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.90,705.40,750.40,821.90,858.50,904.10,901.60,876.90,867.20,912.30,887.30,848.10,898.60,750.60,773.80,767.80,716.70,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,19,19.08,49.51,-1.39,-1.33,-0.86,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,705.80,750.80,822.50,859.10,904.70,902.20,877.50,867.20,913.00,887.30,848.70,898.60,750.60,773.80,767.80,716.70,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,20,19.10,49.50,-1.39,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,705.80,750.80,822.50,859.10,904.70,902.20,877.50,867.90,913.00,888.00,848.70,899.20,751.30,774.40,768.30,717.10,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,21,19.12,49.51,-1.39,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,705.80,750.80,822.50,859.10,904.70,902.20,877.50,867.90,913.00,888.00,848.70,899.20,751.30,774.40,768.30,717.10,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50,22,19.13,49.50,-1.40,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.90,706.30,751.40,823.10,859.80,905.30,902.90,878.20,867.90,913.60,888.00,849.30,899.20,751.30,774.40,768.30,717.10,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50,23,19.15,49.49,-1.39,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.90,706.30,751.40,823.10,859.80,905.30,902.90,878.20,868.50,913.60,888.60,849.30,899.70,752.00,774.90,768.70,717.50,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50,24,19.17,49.49,-1.38,-1.33,-0.86,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.90,706.30,751.40,823.10,859.80,905.30,902.90,878.20,868.50,913.60,888.60,849.30,899.70,752.00,774.90,768.70,717.50,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,25,19.18,49.50,-1.38,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.90,706.80,751.90,823.70,860.40,906.00,903.50,878.90,868.50,914.30,888.60,850.00,899.70,752.00,774.90,768.70,717.50,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,26,19.20,49.52,-1.38,-1.34,-0.85,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.90,706.80,751.90,823.70,860.40,906.00,903.50,878.90,869.20,914.30,889.30,850.00,900.30,752.60,775.40,769.20,718.00,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50,27,19.22,49.50,-1.39,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.90,706.80,751.90,823.70,860.40,906.00,903.50,878.90,869.20,914.30,889.30,850.00,900.30,752.60,775.40,769.20,718.00,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50,28,19.23,49.50,-1.39,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,707.30,752.50,824.30,861.00,906.60,904.10,879.40,869.90,914.90,889.80,850.60,900.90,752.60,775.40,769.20,718.00,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50,29,19.25,49.54,-1.38,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,707.30,752.50,824.30,861.00,906.60,904.10,879.40,869.90,914.90,889.80,850.60,900.90,753.20,776.00,769.60,718.40,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50,30,19.27,49.48,-1.39,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.90,707.30,752.50,824.30,861.00,906.60,904.10,879.40,869.90,914.90,889.80,850.60,900.90,753.20,776.00,769.60,718.40,1448.50,1448.50,0.005,4.850,87.100
2025-11-04-,22,50,31,19.28,49.54,-1.37,-1.33,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.90,707.80,753.00,824.90,861.60,907.20,904.80,880.10,870.50,915.60,890.50,851.20,901.50,753.20,776.00,769.60,718.40,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50,32,19.30,49.53,-1.38,-1.34,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,89.90,707.80,753.00,824.90,861.60,907.20,904.80,880.10,870.50,915.60,890.50,851.20,901.50,753.80,776.50,770.10,718.80,1448.50,1448.50,0.006,4.850,87.100
2025-11-04-,22,50,33,19.32,49.51,-1.38,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,707.80,753.00,824.90,861.60,907.20,904.80,880.10,870.50,915.60,890.50,851.20,901.50,753.80,776.50,770.10,718.80,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,34,19.33,49.50,-1.39,-1.35,-0.85,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,708.30,753.60,825.50,862.30,907.80,905.40,880.80,871.20,916.20,891.20,851.80,902.00,754.40,776.50,770.50,718.80,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,35,19.35,49.51,-1.39,-1.34,-0.85,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,708.30,753.60,825.50,862.30,907.80,905.40,880.80,871.20,916.20,891.20,851.80,902.00,754.40,777.10,770.50,719.30,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,36,19.37,49.50,-1.40,-1.34,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,708.30,753.60,825.50,862.30,907.80,905.40,880.80,871.20,916.20,891.20,851.80,902.00,754.40,777.10,770.50,719.30,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,37,19.38,49.54,-1.39,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,708.70,754.10,826.00,862.90,908.40,906.10,881.40,871.80,916.80,891.70,852.50,902.60,755.00,777.10,770.90,719.30,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,38,19.40,49.50,-1.38,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,708.70,754.10,826.00,862.90,908.40,906.10,881.40,871.80,916.80,891.70,852.50,902.60,755.00,777.60,770.90,719.70,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,39,19.42,49.50,-1.39,-1.35,-0.85,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.90,709.20,754.10,826.60,862.90,909.00,906.10,881.40,871.80,916.80,891.70,852.50,902.60,755.00,777.60,770.90,719.70,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,40,19.43,49.50,-1.39,-1.33,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.90,709.20,754.60,826.60,863.50,909.00,906.60,882.00,872.50,917.50,892.40,853.10,903.10,755.60,778.10,771.40,720.10,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,41,19.45,49.51,-1.39,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.90,709.20,754.60,826.60,863.50,909.00,906.60,882.00,872.50,917.50,892.40,853.10,903.10,755.60,778.10,771.40,720.10,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50,42,19.47,49.50,-1.38,-1.34,-0.86,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.90,709.70,754.60,827.20,863.50,909.60,906.60,882.00,872.50,917.50,892.40,853.10,903.10,755.60,778.10,771.40,720.10,1448.50,1448.50,0.005,4.850,87.100
2025-11-04-,22,50,43,19.48,49.50,-1.39,-1.34,-0.86,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.90,709.70,755.10,827.20,864.10,909.60,907.30,882.60,873.10,918.10,892.90,853.70,903.70,756.30,778.70,771.80,720.50,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50,44,19.50,49.53,-1.39,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.90,709.70,755.10,827.20,864.10,909.60,907.30,882.60,873.10,918.10,892.90,853.70,903.70,756.30,778.70,771.80,720.50,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50,45,19.52,49.51,-1.38,-1.33,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,710.20,755.70,827.80,864.70,910.30,907.90,882.60,873.10,918.10,892.90,853.70,903.70,756.30,778.70,771.80,720.50,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50,46,19.53,49.49,-1.39,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,710.20,755.70,827.80,864.70,910.30,907.90,883.20,873.80,918.70,893.50,854.30,904.20,756.80,779.20,772.20,721.00,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50,47,19.55,49.50,-1.38,-1.35,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,710.20,755.70,827.80,864.70,910.30,907.90,883.20,873.80,918.70,893.50,854.30,904.20,756.80,779.20,772.20,721.00,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50,48,19.57,49.53,-1.39,-1.34,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,710.60,756.20,828.40,865.30,910.80,908.50,883.20,873.80,918.70,893.50,854.30,904.20,756.80,779.20,772.20,721.00,1448.50,1448.50,0.005,4.850,87.100
2025-11-04-,22,50,49,19.58,49.50,-1.38,-1.33,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,710.60,756.20,828.40,865.30,910.80,908.50,883.90,874.40,919.40,894.10,854.90,904.80,757.40,779.70,772.70,721.40,1448.50,1448.50,0.005,4.850,87.100
2025-11-04-,22,50,50,19.60,49.50,-1.39,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,710.60,756.20,828.40,865.30,910.80,908.50,883.90,874.40,919.40,894.10,854.90,904.80,757.40,779.70,772.70,721.40,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,51,19.62,49.50,-1.39,-1.34,-0.84,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,89.90,711.10,756.70,828.90,865.90,911.40,909.20,884.60,874.40,920.00,894.10,855.50,904.80,757.40,779.70,772.70,721.40,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,52,19.63,49.50,-1.39,-1.34,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,89.90,711.10,756.70,828.90,865.90,911.40,909.20,884.60,875.10,920.00,894.70,855.50,905.30,758.00,780.30,773.10,721.80,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,50,53,19.65,49.50,-1.38,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,89.90,711.10,756.70,828.90,865.90,911.40,909.20,884.60,875.10,920.00,894.70,855.50,905.30,758.00,780.30,773.10,721.80,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50,54,19.67,49.50,-1.39,-1.33,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,711.50,757.20,829.40,866.50,912.00,909.70,885.10,875.10,920.60,894.70,856.10,905.30,758.00,780.30,773.10,721.80,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50,55,19.68,49.53,-1.38,-1.34,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,711.50,757.20,829.40,866.50,912.00,909.70,885.10,875.70,920.60,895.30,856.10,905.90,758.60,780.70,773.60,722.20,1448.50,1448.50,0.005,4.850,87.000
2025-11-04-,22,50,56,19.70,49.50,-1.38,-1.34,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,89.80,711.50,757.20,829.40,866.50,912.00,909.70,885.10,875.70,920.60,895.30,856.10,905.90,758.60,780.70,773.60,722.20,1448.50,1448.50,0.005,4.850,87.000
