Date,Hour, Min., Sec., Elapse[min.],MFC-1[sccm],MFC-2[sccm],MFC-3[sccm],MFC-4[sccm],MFC-5[sccm],MFC-6[sccm],Pre-HT['C],HJ['C],HB-1['C],HB-2['C],HB-3['C],HB-4['C],HB-5['C],TI-1['C],TI-2['C],TI-3['C],TI-4['C],TI-5['C],TI-6['C],TI-7['C],TI-8['C],TI-9['C],TI-10['C],TI-11['C],TI-12['C],TI-13['C],TI-14['C],TI-15['C],TI-16['C],TI-SP1['C],TI-SP2['C],PT-1[bar],Volt[V],Curr[A]
2025-11-04-,19,26,18,25.18,49.53,-1.42,-1.39,-0.89,-0.08,-0.40,200.00,100.00,0.00,99.90,100.00,0.00,90.20,564.20,600.40,660.40,685.40,715.50,706.60,718.60,695.80,756.60,743.30,704.80,742.90,621.40,626.20,610.00,561.00,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,19,25.20,49.50,-1.43,-1.40,-0.91,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.10,564.50,600.40,660.80,685.40,715.90,706.60,718.60,695.80,756.60,743.30,704.80,742.90,621.40,626.20,610.00,561.00,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,20,25.22,49.50,-1.42,-1.38,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.10,564.50,600.80,660.80,685.80,715.90,706.90,719.00,696.30,757.00,743.70,705.20,743.20,621.70,626.20,610.40,561.00,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,21,25.23,49.54,-1.42,-1.39,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.10,564.50,600.80,660.80,685.80,715.90,706.90,719.00,696.30,757.00,743.70,705.20,743.20,621.70,626.60,610.40,561.30,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,22,25.25,49.53,-1.42,-1.38,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,564.90,600.80,661.20,685.80,716.40,706.90,719.00,696.30,757.00,743.70,705.20,743.20,621.70,626.60,610.40,561.30,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,23,25.27,49.50,-1.44,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,564.90,601.10,661.20,686.20,716.40,707.40,719.40,696.70,757.40,744.10,705.50,743.50,622.10,626.90,610.60,561.60,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,24,25.28,49.53,-1.41,-1.38,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,564.90,601.10,661.20,686.20,716.40,707.40,719.40,696.70,757.40,744.10,705.50,743.50,622.10,626.90,610.60,561.60,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,25,25.30,49.51,-1.43,-1.39,-0.91,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.20,565.10,601.50,661.60,686.60,716.80,707.80,719.40,696.70,757.40,744.10,705.50,743.50,622.10,626.90,610.60,561.60,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,26,25.32,49.50,-1.44,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.20,565.10,601.50,661.60,686.60,716.80,707.80,719.90,697.00,757.80,744.50,705.90,743.90,622.50,627.20,610.90,561.80,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,27,25.33,49.50,-1.41,-1.38,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.20,565.10,601.50,661.60,686.60,716.80,707.80,719.90,697.00,757.80,744.50,705.90,743.90,622.50,627.20,610.90,561.80,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,28,25.35,49.50,-1.43,-1.39,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,565.40,601.80,661.90,687.10,717.20,708.20,719.90,697.00,757.80,744.50,705.90,743.90,622.50,627.20,610.90,561.80,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,29,25.37,49.53,-1.41,-1.39,-0.91,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,565.40,601.80,661.90,687.10,717.20,708.20,720.30,697.50,758.20,744.90,706.30,744.30,622.80,627.50,611.20,562.10,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,30,25.38,49.49,-1.43,-1.39,-0.91,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,565.40,601.80,661.90,687.10,717.20,708.20,720.30,697.50,758.20,744.90,706.30,744.30,622.80,627.50,611.20,562.10,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,31,25.40,49.50,-1.42,-1.38,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,565.70,602.10,662.30,687.40,717.60,708.70,720.70,697.50,758.60,744.90,706.70,744.30,622.80,627.50,611.20,562.10,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,32,25.42,49.51,-1.43,-1.38,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,565.70,602.10,662.30,687.40,717.60,708.70,720.70,697.90,758.60,745.20,706.70,744.60,623.20,627.90,611.50,562.30,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,33,25.43,49.53,-1.43,-1.38,-0.91,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,565.70,602.10,662.30,687.40,717.60,708.70,720.70,697.90,758.60,745.20,706.70,744.60,623.20,627.90,611.50,562.30,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,34,25.45,49.49,-1.43,-1.38,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,566.10,602.40,662.70,687.80,718.00,709.10,721.10,698.40,759.00,745.60,707.10,744.90,623.20,627.90,611.50,562.30,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,35,25.47,49.50,-1.43,-1.39,-0.91,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,566.10,602.40,662.70,687.80,718.00,709.10,721.10,698.40,759.00,745.60,707.10,744.90,623.60,628.20,611.70,562.60,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,26,36,25.48,49.51,-1.42,-1.39,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,566.10,602.40,662.70,687.80,718.00,709.10,721.10,698.40,759.00,745.60,707.10,744.90,623.60,628.20,611.70,562.60,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,37,25.50,49.50,-1.44,-1.39,-0.86,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,566.40,602.80,663.10,688.20,718.50,709.50,721.50,698.80,759.40,746.00,707.50,745.30,623.90,628.20,612.00,562.60,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,38,25.52,49.51,-1.43,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,566.40,602.80,663.10,688.20,718.50,709.50,721.50,698.80,759.40,746.00,707.50,745.30,623.90,628.50,612.00,562.90,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,39,25.53,49.53,-1.43,-1.39,-0.91,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.10,566.40,602.80,663.10,688.20,718.50,709.50,721.50,698.80,759.40,746.00,707.50,745.30,623.90,628.50,612.00,562.90,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,40,25.55,49.54,-1.41,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.10,566.60,603.20,663.40,688.60,718.80,710.00,722.00,699.20,759.80,746.30,707.80,745.70,624.30,628.50,612.30,562.90,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,41,25.57,49.50,-1.42,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.10,566.60,603.20,663.40,688.60,718.80,710.00,722.00,699.20,759.80,746.30,707.80,745.70,624.30,628.90,612.30,563.10,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,42,25.58,49.50,-1.43,-1.39,-0.91,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,566.90,603.20,663.80,688.60,719.20,710.00,722.00,699.20,759.80,746.30,707.80,745.70,624.30,628.90,612.30,563.10,1448.50,1448.50,0.005,3.940,72.100
2025-11-04-,19,26,43,25.60,49.53,-1.44,-1.38,-0.85,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,566.90,603.50,663.80,689.00,719.20,710.40,722.40,699.70,760.20,746.80,708.20,746.00,624.70,629.20,612.60,563.40,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,26,44,25.62,49.51,-1.42,-1.40,-0.93,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,566.90,603.50,663.80,689.00,719.20,710.40,722.40,699.70,760.20,746.80,708.20,746.00,624.70,629.20,612.60,563.40,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,26,45,25.63,49.50,-1.42,-1.39,-0.91,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,567.30,603.80,664.20,689.40,719.70,710.80,722.40,699.70,760.20,746.80,708.20,746.00,624.70,629.20,612.60,563.40,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,26,46,25.65,49.51,-1.43,-1.38,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,567.30,603.80,664.20,689.40,719.70,710.80,722.80,700.10,760.70,747.10,708.60,746.30,625.00,629.50,612.90,563.70,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,26,47,25.67,49.51,-1.43,-1.38,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,567.30,603.80,664.20,689.40,719.70,710.80,722.80,700.10,760.70,747.10,708.60,746.30,625.00,629.50,612.90,563.70,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,26,48,25.68,49.51,-1.41,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.10,567.60,604.20,664.50,689.80,720.10,711.20,722.80,700.10,760.70,747.10,708.60,746.30,625.00,629.50,612.90,563.70,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,26,49,25.70,49.51,-1.44,-1.39,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.10,567.60,604.20,664.50,689.80,720.10,711.20,723.20,700.60,761.00,747.50,708.90,746.70,625.40,629.80,613.20,564.00,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,26,50,25.72,49.51,-1.43,-1.38,-0.91,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.10,567.60,604.20,664.50,689.80,720.10,711.20,723.20,700.60,761.00,747.50,708.90,746.70,625.40,629.80,613.20,564.00,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,26,51,25.73,49.51,-1.44,-1.38,-0.91,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,567.90,604.50,665.00,690.20,720.40,711.70,723.60,700.60,761.40,747.50,709.30,746.70,625.40,629.80,613.20,564.00,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,26,52,25.75,49.51,-1.43,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,100.10,0.00,90.20,567.90,604.50,665.00,690.20,720.40,711.70,723.60,700.90,761.40,747.90,709.30,747.00,625.70,630.10,613.50,564.20,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,26,53,25.77,49.49,-1.43,-1.38,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.20,567.90,604.50,665.00,690.20,720.40,711.70,723.60,700.90,761.40,747.90,709.30,747.00,625.70,630.10,613.50,564.20,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,26,54,25.78,49.50,-1.44,-1.38,-0.89,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,568.10,604.80,665.30,690.60,720.90,712.10,724.00,701.40,761.90,748.20,709.70,747.30,625.70,630.10,613.50,564.20,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,26,55,25.80,49.54,-1.43,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,568.10,604.80,665.30,690.60,720.90,712.10,724.00,701.40,761.90,748.20,709.70,747.30,626.10,630.40,613.70,564.50,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,26,56,25.82,49.54,-1.41,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,568.10,604.80,665.30,690.60,720.90,712.10,724.00,701.40,761.90,748.20,709.70,747.30,626.10,630.40,613.70,564.50,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,26,57,25.83,49.50,-1.43,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,568.50,605.10,665.60,691.00,721.30,712.50,724.50,701.80,762.20,748.60,710.00,747.70,626.40,630.40,614.00,564.50,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,26,58,25.85,49.53,-1.44,-1.38,-0.91,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,568.50,605.10,665.60,691.00,721.30,712.50,724.50,701.80,762.20,748.60,710.00,747.70,626.40,630.70,614.00,564.70,1448.50,1448.50,0.006,3.950,72.100
2025-11-04-,19,26,59,25.87,49.50,-1.43,-1.40,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,568.50,605.10,665.60,691.00,721.30,712.50,724.50,701.80,762.20,748.60,710.00,747.70,626.40,630.70,614.00,564.70,1448.50,1448.50,0.006,3.950,72.100
2025-11-04-,19,27, 0,25.88,49.50,-1.42,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,568.70,605.50,666.00,691.30,721.60,713.00,724.80,702.20,762.60,749.00,710.40,748.00,626.80,630.70,614.30,564.70,1448.50,1448.50,0.006,3.950,72.100
2025-11-04-,19,27, 1,25.90,49.50,-1.44,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,568.70,605.50,666.00,691.30,721.60,713.00,724.80,702.20,762.60,749.00,710.40,748.00,626.80,631.10,614.30,565.00,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27, 2,25.92,49.51,-1.42,-1.38,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,569.00,605.50,666.40,691.30,722.10,713.00,724.80,702.20,762.60,749.00,710.40,748.00,626.80,631.10,614.30,565.00,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27, 3,25.93,49.51,-1.43,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,569.00,605.80,666.40,691.80,722.10,713.30,725.30,702.60,763.00,749.30,710.70,748.30,627.20,631.40,614.50,565.20,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27, 4,25.95,49.51,-1.42,-1.39,-0.91,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,569.00,605.80,666.40,691.80,722.10,713.30,725.30,702.60,763.00,749.30,710.70,748.30,627.20,631.40,614.50,565.20,1448.50,1448.50,0.006,3.950,72.100
2025-11-04-,19,27, 5,25.97,49.53,-1.42,-1.39,-0.91,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,569.30,606.10,666.70,692.10,722.50,713.70,725.30,702.60,763.00,749.30,710.70,748.30,627.20,631.40,614.50,565.20,1448.50,1448.50,0.006,3.950,72.100
2025-11-04-,19,27, 6,25.98,49.51,-1.42,-1.38,-0.92,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,569.30,606.10,666.70,692.10,722.50,713.70,725.70,703.10,763.40,749.70,711.10,748.70,627.50,631.70,614.80,565.60,1448.50,1448.50,0.006,3.950,72.100
2025-11-04-,19,27, 7,26.00,49.51,-1.42,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,569.30,606.10,666.70,692.10,722.50,713.70,725.70,703.10,763.40,749.70,711.10,748.70,627.50,631.70,614.80,565.60,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27, 8,26.02,49.50,-1.42,-1.39,-0.89,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,569.60,606.50,667.10,692.50,722.80,714.20,725.70,703.10,763.40,749.70,711.10,748.70,627.50,631.70,614.80,565.60,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27, 9,26.03,49.51,-1.42,-1.39,-0.91,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,569.60,606.50,667.10,692.50,722.80,714.20,726.10,703.50,763.80,750.10,711.50,749.10,627.90,632.00,615.00,565.80,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,10,26.05,49.50,-1.42,-1.38,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,569.60,606.50,667.10,692.50,722.80,714.20,726.10,703.50,763.80,750.10,711.50,749.10,627.90,632.00,615.00,565.80,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,11,26.07,49.50,-1.43,-1.38,-0.92,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,569.90,606.80,667.40,692.90,723.30,714.60,726.50,703.50,764.20,750.10,711.90,749.10,627.90,632.00,615.00,565.80,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,12,26.08,49.51,-1.42,-1.39,-0.91,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,569.90,606.80,667.40,692.90,723.30,714.60,726.50,703.90,764.20,750.50,711.90,749.40,628.20,632.40,615.40,566.10,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,13,26.10,49.51,-1.44,-1.39,-0.87,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,569.90,606.80,667.40,692.90,723.30,714.60,726.50,703.90,764.20,750.50,711.90,749.40,628.20,632.40,615.40,566.10,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,14,26.12,49.51,-1.41,-1.41,-0.91,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,570.20,607.10,667.80,693.30,723.60,715.00,726.90,704.30,764.60,750.80,712.20,749.70,628.20,632.40,615.40,566.10,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,15,26.13,49.51,-1.44,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,570.20,607.10,667.80,693.30,723.60,715.00,726.90,704.30,764.60,750.80,712.20,749.70,628.60,632.70,615.60,566.30,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,16,26.15,49.52,-1.43,-1.39,-0.89,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,570.20,607.10,667.80,693.30,723.60,715.00,726.90,704.30,764.60,750.80,712.20,749.70,628.60,632.70,615.60,566.30,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,17,26.17,49.50,-1.42,-1.39,-0.91,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,570.50,607.50,668.20,693.70,724.10,715.40,727.30,704.70,765.00,751.20,712.60,750.10,629.00,632.70,615.90,566.30,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,18,26.18,49.51,-1.42,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,570.50,607.50,668.20,693.70,724.10,715.40,727.30,704.70,765.00,751.20,712.60,750.10,629.00,633.00,615.90,566.60,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,19,26.20,49.56,-1.44,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.80,100.10,0.00,90.10,570.50,607.50,668.20,693.70,724.10,715.40,727.30,704.70,765.00,751.20,712.60,750.10,629.00,633.00,615.90,566.60,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,20,26.22,49.50,-1.43,-1.39,-0.89,-0.08,-0.40,200.00,100.00,0.00,99.80,100.10,0.00,90.10,570.80,607.80,668.60,694.10,724.40,715.80,727.70,705.10,765.30,751.50,712.90,750.40,629.30,633.00,616.10,566.60,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,21,26.23,49.53,-1.43,-1.40,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.80,100.10,0.00,90.10,570.80,607.80,668.60,694.10,724.40,715.80,727.70,705.10,765.30,751.50,712.90,750.40,629.30,633.30,616.10,566.80,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,22,26.25,49.50,-1.44,-1.38,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,571.10,607.80,668.90,694.10,724.80,715.80,727.70,705.10,765.30,751.50,712.90,750.40,629.30,633.30,616.10,566.80,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,23,26.27,49.50,-1.42,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,571.10,608.10,668.90,694.50,724.80,716.30,728.10,705.60,765.80,751.90,713.30,750.70,629.70,633.60,616.40,567.10,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,24,26.28,49.51,-1.42,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,571.10,608.10,668.90,694.50,724.80,716.30,728.10,705.60,765.80,751.90,713.30,750.70,629.70,633.60,616.40,567.10,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,25,26.30,49.50,-1.41,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.80,100.10,0.00,90.10,571.30,608.10,669.30,694.50,725.20,716.30,728.10,705.60,765.80,751.90,713.30,750.70,629.70,633.60,616.40,567.10,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,26,26.32,49.51,-1.43,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.80,100.10,0.00,90.10,571.30,608.40,669.30,694.80,725.20,716.70,728.60,705.90,766.20,752.30,713.70,751.10,630.10,633.90,616.70,567.30,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,27,26.33,49.50,-1.43,-1.38,-0.93,-0.08,-0.40,200.00,100.00,0.00,99.80,100.10,0.00,90.10,571.30,608.40,669.30,694.80,725.20,716.70,728.60,705.90,766.20,752.30,713.70,751.10,630.10,633.90,616.70,567.30,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,28,26.35,49.51,-1.44,-1.38,-0.89,-0.08,-0.40,200.00,100.00,0.00,99.80,100.10,0.00,90.10,571.70,608.80,669.60,695.30,725.60,717.10,728.60,705.90,766.20,752.30,713.70,751.10,630.10,633.90,616.70,567.30,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,29,26.37,49.51,-1.42,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.80,100.10,0.00,90.10,571.70,608.80,669.60,695.30,725.60,717.10,729.00,706.40,766.50,752.70,714.10,751.40,630.40,634.30,617.00,567.60,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,30,26.38,49.51,-1.44,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,571.70,608.80,669.60,695.30,725.60,717.10,729.00,706.40,766.50,752.70,714.10,751.40,630.40,634.30,617.00,567.60,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,31,26.40,49.51,-1.44,-1.38,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,572.00,609.10,670.00,695.60,726.00,717.50,729.30,706.40,766.90,752.70,714.40,751.40,630.40,634.30,617.00,567.60,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,32,26.42,49.54,-1.43,-1.38,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,572.00,609.10,670.00,695.60,726.00,717.50,729.30,706.70,766.90,753.00,714.40,751.70,630.70,634.60,617.20,567.80,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,33,26.43,49.51,-1.43,-1.39,-0.91,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,572.00,609.10,670.00,695.60,726.00,717.50,729.30,706.70,766.90,753.00,714.40,751.70,630.70,634.60,617.20,567.80,1448.50,1448.50,0.006,3.950,72.100
2025-11-04-,19,27,34,26.45,49.55,-1.42,-1.38,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,572.30,609.40,670.30,696.10,726.40,717.90,729.80,707.20,767.30,753.40,714.70,752.00,630.70,634.60,617.20,567.80,1448.50,1448.50,0.006,3.950,72.100
2025-11-04-,19,27,35,26.47,49.53,-1.44,-1.39,-0.91,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,572.30,609.40,670.30,696.10,726.40,717.90,729.80,707.20,767.30,753.40,714.70,752.00,631.10,634.90,617.40,568.00,1448.50,1448.50,0.006,3.950,72.100
2025-11-04-,19,27,36,26.48,49.53,-1.43,-1.38,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.80,100.10,0.00,90.10,572.30,609.40,670.30,696.10,726.40,717.90,729.80,707.20,767.30,753.40,714.70,752.00,631.10,634.90,617.40,568.00,1448.50,1448.50,0.006,3.950,72.100
2025-11-04-,19,27,37,26.50,49.51,-1.43,-1.39,-0.91,-0.08,-0.40,200.00,100.00,0.00,99.80,100.10,0.00,90.10,572.50,609.70,670.70,696.40,726.80,718.20,730.20,707.60,767.70,753.70,715.10,752.40,631.10,634.90,617.40,568.00,1448.50,1448.50,0.006,3.950,72.100
2025-11-04-,19,27,38,26.52,49.51,-1.43,-1.39,-0.88,-0.08,-0.40,200.00,100.00,0.00,99.80,100.10,0.00,90.10,572.50,609.70,670.70,696.40,726.80,718.20,730.20,707.60,767.70,753.70,715.10,752.40,631.40,635.20,617.70,568.40,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,39,26.53,49.54,-1.42,-1.38,-0.91,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,572.50,609.70,670.70,696.40,726.80,718.20,730.20,707.60,767.70,753.70,715.10,752.40,631.40,635.20,617.70,568.40,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,40,26.55,49.51,-1.44,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,572.80,610.00,671.00,696.70,727.10,718.70,730.50,708.00,768.10,754.10,715.40,752.70,631.70,635.20,618.00,568.40,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,41,26.57,49.53,-1.41,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,572.80,610.00,671.00,696.70,727.10,718.70,730.50,708.00,768.10,754.10,715.40,752.70,631.70,635.50,618.00,568.60,1448.50,1448.50,0.005,3.950,72.100
2025-11-04-,19,27,42,26.58,49.51,-1.43,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,99.90,100.10,0.00,90.10,573.10,610.00,671.40,696.70,727.50,718.70,730.50,708.00,768.10,754.10,715.40,752.70,631.70,635.50,618.00,568.60,1448.50,1448.50,0.005,3.950,72.100
